image_path,label,lm_0_x,lm_0_y,lm_0_z,lm_0_visability,lm_1_x,lm_1_y,lm_1_z,lm_1_visability,lm_2_x,lm_2_y,lm_2_z,lm_2_visability,lm_3_x,lm_3_y,lm_3_z,lm_3_visability,lm_4_x,lm_4_y,lm_4_z,lm_4_visability,lm_5_x,lm_5_y,lm_5_z,lm_5_visability,lm_6_x,lm_6_y,lm_6_z,lm_6_visability,lm_7_x,lm_7_y,lm_7_z,lm_7_visability,lm_8_x,lm_8_y,lm_8_z,lm_8_visability,lm_9_x,lm_9_y,lm_9_z,lm_9_visability,lm_10_x,lm_10_y,lm_10_z,lm_10_visability,lm_11_x,lm_11_y,lm_11_z,lm_11_visability,lm_12_x,lm_12_y,lm_12_z,lm_12_visability,lm_13_x,lm_13_y,lm_13_z,lm_13_visability,lm_14_x,lm_14_y,lm_14_z,lm_14_visability,lm_15_x,lm_15_y,lm_15_z,lm_15_visability,lm_16_x,lm_16_y,lm_16_z,lm_16_visability,lm_17_x,lm_17_y,lm_17_z,lm_17_visability,lm_18_x,lm_18_y,lm_18_z,lm_18_visability,lm_19_x,lm_19_y,lm_19_z,lm_19_visability,lm_20_x,lm_20_y,lm_20_z,lm_20_visability,lm_21_x,lm_21_y,lm_21_z,lm_21_visability,lm_22_x,lm_22_y,lm_22_z,lm_22_visability,lm_23_x,lm_23_y,lm_23_z,lm_23_visability,lm_24_x,lm_24_y,lm_24_z,lm_24_visability,lm_25_x,lm_25_y,lm_25_z,lm_25_visability,lm_26_x,lm_26_y,lm_26_z,lm_26_visability,lm_27_x,lm_27_y,lm_27_z,lm_27_visability,lm_28_x,lm_28_y,lm_28_z,lm_28_visability,lm_29_x,lm_29_y,lm_29_z,lm_29_visability,lm_30_x,lm_30_y,lm_30_z,lm_30_visability,lm_31_x,lm_31_y,lm_31_z,lm_31_visability,lm_32_x,lm_32_y,lm_32_z,lm_32_visability
dataset\idleform\189.jpg,0,-0.07705589383840561,-0.6352636814117432,-0.11536562442779541,0.999919593334198,-0.06638935208320618,-0.6730674505233765,-0.11815740168094635,0.9998528957366943,-0.06607156991958618,-0.6734246611595154,-0.11753019690513611,0.9998807311058044,-0.0664825588464737,-0.6735917329788208,-0.11767129600048065,0.999869167804718,-0.086339071393013,-0.6696397066116333,-0.10055629909038544,0.9998157024383545,-0.08613765984773636,-0.6707637310028076,-0.10146673768758774,0.9998069405555725,-0.08648952096700668,-0.6717755198478699,-0.10072073340415955,0.9997881054878235,0.021388927474617958,-0.6672159433364868,-0.05851835384964943,0.9998981356620789,-0.08945222944021225,-0.6605367064476013,-0.0019303412409499288,0.9997454285621643,-0.0381801500916481,-0.6139833331108093,-0.09613195061683655,0.9998925924301147,-0.06485680490732193,-0.6091437935829163,-0.07607924193143845,0.9997702836990356,0.14599013328552246,-0.5011386275291443,-0.01773393712937832,0.9997626543045044,-0.11576670408248901,-0.47018060088157654,0.07383280992507935,0.998321533203125,0.2677932679653168,-0.37831297516822815,-0.12665621936321259,0.9908369183540344,-0.1598431020975113,-0.26412054896354675,0.018841033801436424,0.6583174467086792,0.24083052575588226,-0.5375229120254517,-0.24590344727039337,0.9543757438659668,-0.2564409077167511,-0.34363147616386414,-0.1349814236164093,0.8455145955085754,0.2230687439441681,-0.5681086182594299,-0.2617665231227875,0.8899479508399963,-0.2679087519645691,-0.3595845401287079,-0.15184609591960907,0.7805780172348022,0.22875261306762695,-0.597466230392456,-0.2617623805999756,0.8792292475700378,-0.2814045548439026,-0.3789229393005371,-0.15635456144809723,0.7742088437080383,0.2383599877357483,-0.5560591220855713,-0.24610763788223267,0.8520442247390747,-0.25779446959495544,-0.35276278853416443,-0.14265014231204987,0.7502496838569641,0.09285612404346466,-0.0010279794223606586,-0.046304211020469666,0.9990741014480591,-0.09324689209461212,0.0006430730572901666,0.046729568392038345,0.998638391494751,0.1268346607685089,0.38897714018821716,-0.05856187641620636,0.9859756231307983,-0.11485999822616577,0.37907880544662476,0.056329067796468735,0.946286141872406,0.22052261233329773,0.747330904006958,-0.03870351240038872,0.9778631925582886,-0.11108723282814026,0.7687222957611084,0.13313522934913635,0.9526389837265015,0.2301962822675705,0.7942700982093811,-0.044754352420568466,0.7780200242996216,-0.11709864437580109,0.8183276057243347,0.13393723964691162,0.8589565753936768,0.17886877059936523,0.8490310311317444,-0.15121732652187347,0.9588643312454224,-0.2256939709186554,0.8524766564369202,0.05625372752547264,0.9312031865119934
dataset\idleform\190.jpg,0,-0.1004721075296402,-0.6290395259857178,-0.11119622737169266,0.9998891949653625,-0.09182622283697128,-0.6669495105743408,-0.12017614394426346,0.9998279809951782,-0.09149806946516037,-0.6672157049179077,-0.11959487199783325,0.9998461604118347,-0.09199535846710205,-0.6674892902374268,-0.1197507455945015,0.9998466968536377,-0.10308630764484406,-0.6645931601524353,-0.10203488916158676,0.9997898936271667,-0.10270455479621887,-0.6657309532165527,-0.10285255312919617,0.9997712969779968,-0.10335890203714371,-0.6668171882629395,-0.10215555876493454,0.999768078327179,-0.009355071000754833,-0.6619787216186523,-0.08187375217676163,0.9998812675476074,-0.08913536369800568,-0.6594429612159729,-0.009444652125239372,0.9996845126152039,-0.06380659341812134,-0.6077995300292969,-0.09768270701169968,0.9998441338539124,-0.0782284066081047,-0.6047314405441284,-0.07705088704824448,0.9996781945228577,0.09694796055555344,-0.5003113150596619,-0.03802236542105675,0.9996349215507507,-0.08880875259637833,-0.47102540731430054,0.048173967748880386,0.9979007840156555,0.1822533905506134,-0.3698686957359314,-0.0737394243478775,0.9802528023719788,-0.09524856507778168,-0.2776649594306946,0.0005743532674387097,0.6163790225982666,0.1392538994550705,-0.5038828253746033,-0.028964480385184288,0.9143670201301575,-0.15943333506584167,-0.3576580286026001,-0.1402355283498764,0.7920432686805725,0.1209004670381546,-0.5263338685035706,-0.020988542586565018,0.8385533094406128,-0.16873334348201752,-0.3731212615966797,-0.1548295021057129,0.7272612452507019,0.12812504172325134,-0.551047146320343,-0.024393653497099876,0.8261396288871765,-0.18233488500118256,-0.3899522125720978,-0.15218986570835114,0.7205474972724915,0.13988125324249268,-0.5184482932090759,-0.02491776831448078,0.7989303469657898,-0.1601148545742035,-0.36608704924583435,-0.14505469799041748,0.6982941031455994,0.08545215427875519,-0.00036267098039388657,-0.04305392876267433,0.998781681060791,-0.08576034754514694,-2.929214133473579e-05,0.043738894164562225,0.9982627034187317,0.12394365668296814,0.3948206901550293,-0.050572361797094345,0.9848797917366028,-0.11657772213220596,0.38371920585632324,0.05473794788122177,0.9423302412033081,0.21751856803894043,0.7568119764328003,-0.01358094997704029,0.976276695728302,-0.12136096507310867,0.7704496383666992,0.1305677592754364,0.9516351222991943,0.2255699187517166,0.8028947710990906,-0.01768316514790058,0.7747898101806641,-0.12955905497074127,0.8194797039031982,0.13050900399684906,0.8527591228485107,0.17328940331935883,0.8588986396789551,-0.1069955825805664,0.9568012952804565,-0.2278384268283844,0.8581680655479431,0.05381835252046585,0.9300497174263
dataset\idleform\191.jpg,0,-0.09855681657791138,-0.6237740516662598,-0.11022955179214478,0.9998906254768372,-0.08969095349311829,-0.6616237759590149,-0.11602899432182312,0.9998310804367065,-0.08935530483722687,-0.66193687915802,-0.115443654358387,0.9998474717140198,-0.08983752131462097,-0.6622573137283325,-0.11553919315338135,0.9998484253883362,-0.1025640070438385,-0.6589159369468689,-0.099007748067379,0.9997940063476562,-0.10220063477754593,-0.6600792407989502,-0.09978615492582321,0.9997755885124207,-0.10278607159852982,-0.6611758470535278,-0.09906154870986938,0.9997755289077759,-0.008082124404609203,-0.6559506058692932,-0.0738835409283638,0.9998800158500671,-0.0890863686800003,-0.6527324914932251,-0.00809827446937561,0.9996902346611023,-0.06235228106379509,-0.6025504469871521,-0.09363554418087006,0.9998387098312378,-0.07883083820343018,-0.5990868806838989,-0.07452522963285446,0.9996752142906189,0.09998337179422379,-0.49148494005203247,-0.022044740617275238,0.999614417552948,-0.09308015555143356,-0.46470004320144653,0.049316659569740295,0.9979512691497803,0.20087572932243347,-0.350041002035141,-0.08405790477991104,0.9772603511810303,-0.13539953529834747,-0.25361570715904236,-0.0012783458223566413,0.6138520240783691,0.15178507566452026,-0.48966121673583984,-0.1417374163866043,0.90305495262146,-0.20236815512180328,-0.32299476861953735,-0.15477754175662994,0.7909618020057678,0.12501905858516693,-0.5181699991226196,-0.1498381644487381,0.8170374631881714,-0.21315953135490417,-0.34130704402923584,-0.17203004658222198,0.7210691571235657,0.13954687118530273,-0.543980062007904,-0.14895226061344147,0.802977979183197,-0.23436863720417023,-0.3592337369918823,-0.17116162180900574,0.7140604853630066,0.14465183019638062,-0.5057730078697205,-0.139987051486969,0.7747857570648193,-0.20626316964626312,-0.33220985531806946,-0.16057242453098297,0.6914548277854919,0.0866265594959259,-0.00024703770759515464,-0.03858092054724693,0.9987910985946655,-0.08694471418857574,-0.00014424312394112349,0.03934140130877495,0.9982833862304688,0.12055303156375885,0.39573854207992554,-0.05271218344569206,0.9845409393310547,-0.12131121754646301,0.38513022661209106,0.05238272622227669,0.9434601664543152,0.21620792150497437,0.7620226740837097,-0.0197763554751873,0.9756230711936951,-0.12516309320926666,0.7707464694976807,0.12606994807720184,0.9521209001541138,0.22482986748218536,0.8085920214653015,-0.024243798106908798,0.7720850110054016,-0.13254444301128387,0.8195926547050476,0.1273135095834732,0.8498281836509705,0.17399100959300995,0.8630170822143555,-0.11751575022935867,0.9557283520698547,-0.22663134336471558,0.8620012402534485,0.04820287227630615,0.9301923513412476
dataset\idleform\192.jpg,0,-0.09352628141641617,-0.6236081719398499,-0.11436938494443893,0.9998746514320374,-0.08653592318296432,-0.6614049673080444,-0.11912280321121216,0.9998120665550232,-0.08619209378957748,-0.6617401838302612,-0.11853592842817307,0.9998272061347961,-0.08661606907844543,-0.6620639562606812,-0.11864181607961655,0.9998300671577454,-0.09999231994152069,-0.6583219170570374,-0.1026606410741806,0.9997662305831909,-0.0996241569519043,-0.6594681739807129,-0.10347092151641846,0.9997448325157166,-0.10017766803503036,-0.660587728023529,-0.1027427390217781,0.9997497200965881,-0.007769737858325243,-0.6543617248535156,-0.07414598017930984,0.9998646974563599,-0.08712640404701233,-0.6496209502220154,-0.014650157652795315,0.9996516108512878,-0.059371352195739746,-0.6018319129943848,-0.09686315059661865,0.9998143911361694,-0.07673047482967377,-0.5979856848716736,-0.07825906574726105,0.9996355175971985,0.10313744097948074,-0.4912869930267334,-0.023783808574080467,0.9995959401130676,-0.09895842522382736,-0.4627564251422882,0.04133572801947594,0.9978398084640503,0.20982947945594788,-0.35466766357421875,-0.09663297981023788,0.9750076532363892,-0.14202165603637695,-0.2472454011440277,-0.01979367807507515,0.59446120262146,0.1827489584684372,-0.4963909089565277,-0.1799585074186325,0.8943827152252197,-0.20174823701381683,-0.2845901548862457,-0.15937082469463348,0.7681288719177246,0.17161840200424194,-0.5237734913825989,-0.1929822415113449,0.7996728420257568,-0.20607081055641174,-0.2889670133590698,-0.1799573004245758,0.6942010521888733,0.17647860944271088,-0.5497451424598694,-0.19153910875320435,0.7850742936134338,-0.2215537577867508,-0.30888473987579346,-0.17967964708805084,0.6873612999916077,0.17970603704452515,-0.512544572353363,-0.17909656465053558,0.7558029294013977,-0.2021142542362213,-0.2917168438434601,-0.16591395437717438,0.6644957065582275,0.0868232324719429,-0.000195134271052666,-0.03523772209882736,0.998744010925293,-0.08710350841283798,-0.00020480954844970256,0.03618556261062622,0.9982002973556519,0.1183944121003151,0.3948289453983307,-0.05394061282277107,0.9830939769744873,-0.12167027592658997,0.3873094916343689,0.04325465112924576,0.9421786665916443,0.20856726169586182,0.7601090669631958,-0.013418497517704964,0.9737927317619324,-0.1277042180299759,0.7724823355674744,0.10685131698846817,0.9514327645301819,0.21574120223522186,0.8064658045768738,-0.01718890853226185,0.7666110396385193,-0.13502289354801178,0.8208513259887695,0.10694845765829086,0.8451043963432312,0.17190398275852203,0.8586699962615967,-0.11288602650165558,0.952984094619751,-0.22582776844501495,0.8634254336357117,0.0219325739890337,0.9287489652633667
dataset\idleform\193.jpg,0,-0.08614390343427658,-0.6240360736846924,-0.11625973880290985,0.9998828172683716,-0.07863231003284454,-0.6617209315299988,-0.11784783750772476,0.9998230338096619,-0.07827441394329071,-0.6620693206787109,-0.11727271229028702,0.9998372197151184,-0.07869455963373184,-0.6623913645744324,-0.11733944714069366,0.999839723110199,-0.09668292105197906,-0.6582596302032471,-0.10266667604446411,0.9997807145118713,-0.09633065015077591,-0.6593958735466003,-0.10345525294542313,0.999760627746582,-0.09679017215967178,-0.6605179309844971,-0.10268635302782059,0.9997654557228088,-0.00022762702428735793,-0.6543843746185303,-0.06045941635966301,0.9998719096183777,-0.0883338451385498,-0.6480756402015686,-0.008646523579955101,0.9996717572212219,-0.05134831368923187,-0.6022832989692688,-0.09602632373571396,0.9998242259025574,-0.07464935630559921,-0.5979996919631958,-0.07890762388706207,0.9996568560600281,0.10851482301950455,-0.49047502875328064,-0.012582698836922646,0.9996166825294495,-0.10020826011896133,-0.4624998867511749,0.05660775676369667,0.9979382753372192,0.22844423353672028,-0.3570845127105713,-0.09427963942289352,0.975764274597168,-0.15524843335151672,-0.24096247553825378,-0.010335288010537624,0.5919860005378723,0.21654966473579407,-0.5000436305999756,-0.19282932579517365,0.896366536617279,-0.22208353877067566,-0.2732082009315491,-0.1642666608095169,0.7702046036720276,0.2048826664686203,-0.5276144742965698,-0.20847821235656738,0.7996329069137573,-0.2252710461616516,-0.27590250968933105,-0.1839815378189087,0.6944596767425537,0.20490868389606476,-0.55465167760849,-0.20628070831298828,0.785042941570282,-0.24016618728637695,-0.29588910937309265,-0.1854887753725052,0.6878864765167236,0.21256375312805176,-0.5164794325828552,-0.1922062486410141,0.7551285624504089,-0.22180233895778656,-0.2796900272369385,-0.17124561965465546,0.6647171974182129,0.08834144473075867,-0.00018464047752786428,-0.03553139418363571,0.9988117814064026,-0.08865386247634888,-0.00021523702889680862,0.03644385188817978,0.9982900023460388,0.1177210733294487,0.3943299353122711,-0.07036551088094711,0.9837213754653931,-0.1236579641699791,0.3872845470905304,0.043890636414289474,0.9444072842597961,0.20466935634613037,0.7572747468948364,-0.04674413055181503,0.9745219349861145,-0.1295282244682312,0.7755680680274963,0.11329721659421921,0.9532599449157715,0.21067877113819122,0.8037391901016235,-0.05221946910023689,0.7692153453826904,-0.13660211861133575,0.8248468637466431,0.11383909732103348,0.8477245569229126,0.1706635057926178,0.8563926815986633,-0.15263666212558746,0.9542670845985413,-0.23249061405658722,0.8655768632888794,0.032092537730932236,0.9310372471809387
dataset\idleform\194.jpg,0,-0.08228427916765213,-0.6244240403175354,-0.07301431149244308,0.9998487234115601,-0.07829142361879349,-0.6620235443115234,-0.08486819267272949,0.9997992515563965,-0.07793475687503815,-0.662352442741394,-0.08437062799930573,0.9998053312301636,-0.0783432200551033,-0.6626718044281006,-0.08448100090026855,0.9998167753219604,-0.09079065173864365,-0.6586830019950867,-0.07249896228313446,0.9997531175613403,-0.09042449295520782,-0.6598113179206848,-0.0731780156493187,0.9997215867042542,-0.09096834063529968,-0.660932719707489,-0.07262614369392395,0.9997389912605286,-0.015454567037522793,-0.6529416441917419,-0.06123331934213638,0.9998561143875122,-0.0715973973274231,-0.648186445236206,-0.009339503943920135,0.9996223449707031,-0.05135377496480942,-0.6019448637962341,-0.06519880890846252,0.9997882843017578,-0.0676836296916008,-0.5980708003044128,-0.051591239869594574,0.9995959997177124,0.08017154037952423,-0.49051475524902344,-0.015231328085064888,0.9995564222335815,-0.0733281821012497,-0.46290093660354614,0.042857684195041656,0.9977145195007324,0.16726283729076385,-0.3586510121822357,-0.08817315101623535,0.9673497676849365,-0.10032672435045242,-0.26242130994796753,-0.017836222425103188,0.5720540285110474,0.15129365026950836,-0.4802943170070648,-0.13002653419971466,0.8769710063934326,-0.13593527674674988,-0.32029351592063904,-0.144063800573349,0.7448215484619141,0.13901805877685547,-0.49406859278678894,-0.13760483264923096,0.774264931678772,-0.13436178863048553,-0.3247649073600769,-0.1588037759065628,0.6670168042182922,0.139274001121521,-0.5168659687042236,-0.13908854126930237,0.7585207223892212,-0.14453566074371338,-0.3480058014392853,-0.15650825202465057,0.65982985496521,0.14962083101272583,-0.49189579486846924,-0.12905927002429962,0.7268354296684265,-0.1332125961780548,-0.328866183757782,-0.14799514412879944,0.6363453269004822,0.07869197428226471,5.9553582104854286e-05,-0.03242693096399307,0.9986557364463806,-0.0789443626999855,-0.0004727416089735925,0.03348850458860397,0.9980912208557129,0.10276652127504349,0.39455071091651917,-0.0540153831243515,0.9813908934593201,-0.1129067912697792,0.3895343542098999,0.03946312889456749,0.9399830102920532,0.1865173876285553,0.7594828009605408,-0.01752566546201706,0.9706699252128601,-0.12872597575187683,0.778270959854126,0.08358442038297653,0.9500818848609924,0.1935703009366989,0.805243730545044,-0.02206018753349781,0.7595087885856628,-0.13489602506160736,0.8267505168914795,0.0822802484035492,0.8381773233413696,0.16609074175357819,0.8546826839447021,-0.1076771467924118,0.9482316374778748,-0.22275464236736298,0.8653863072395325,0.004318156745284796,0.925436794757843
dataset\idleform\195.jpg,0,-0.08052618056535721,-0.6247580051422119,-0.08086691051721573,0.9998485445976257,-0.07470984756946564,-0.6621531844139099,-0.09259191900491714,0.999794602394104,-0.07435167580842972,-0.662483274936676,-0.09207254648208618,0.9998008012771606,-0.0747482180595398,-0.6628044247627258,-0.09221741557121277,0.9998106360435486,-0.090437151491642,-0.6588118076324463,-0.07975830137729645,0.9997497797012329,-0.09008707851171494,-0.6599435210227966,-0.08048085123300552,0.9997203946113586,-0.09056736528873444,-0.6610716581344604,-0.07988337427377701,0.9997397065162659,-0.0031011272221803665,-0.6533203125,-0.06031737104058266,0.9998485445976257,-0.07479767501354218,-0.6480870246887207,-0.006756946444511414,0.9996182322502136,-0.04729003086686134,-0.6021894216537476,-0.07189854234457016,0.9997787475585938,-0.06783387064933777,-0.5982532501220703,-0.05784019082784653,0.9995893239974976,0.10398495942354202,-0.49048393964767456,-0.014837858267128468,0.9995488524436951,-0.08154326677322388,-0.46254757046699524,0.05062006413936615,0.9977793097496033,0.20713593065738678,-0.3647206127643585,-0.09204614162445068,0.967244565486908,-0.15028753876686096,-0.25433316826820374,-0.017911924049258232,0.5789425373077393,0.20721393823623657,-0.4896641969680786,-0.17886455357074738,0.877138614654541,-0.21661090850830078,-0.3057364225387573,-0.1686629056930542,0.7541012763977051,0.19846858084201813,-0.5080875754356384,-0.19919876754283905,0.7709025144577026,-0.22155027091503143,-0.31546100974082947,-0.18670424818992615,0.6746569275856018,0.19865567982196808,-0.532339334487915,-0.1970209777355194,0.7547032833099365,-0.23597347736358643,-0.3375140428543091,-0.18861505389213562,0.6675235033035278,0.205250546336174,-0.5023539662361145,-0.1801118701696396,0.7225558161735535,-0.2163231372833252,-0.31426313519477844,-0.17489929497241974,0.6433858871459961,0.08339651674032211,0.0002857421641238034,-0.032753925770521164,0.9986640214920044,-0.0836387649178505,-0.0007092038867995143,0.03378196805715561,0.9981270432472229,0.10613144934177399,0.3942975699901581,-0.055000707507133484,0.9816408157348633,-0.11585626006126404,0.39017000794410706,0.04039957746863365,0.942297637462616,0.18603284657001495,0.7580523490905762,-0.015848685055971146,0.9707792401313782,-0.13735972344875336,0.7777343392372131,0.0979592353105545,0.951693058013916,0.19316032528877258,0.8038551211357117,-0.020050037652254105,0.7563318014144897,-0.1444729119539261,0.8262089490890503,0.09799887239933014,0.8389797806739807,0.16600818932056427,0.854547917842865,-0.10994566231966019,0.9482726454734802,-0.22925470769405365,0.8654042482376099,0.012276913039386272,0.9274814128875732
dataset\idleform\196.jpg,0,-0.06445664912462234,-0.6259709000587463,-0.08882907032966614,0.9998548626899719,-0.058192938566207886,-0.6630555391311646,-0.09685585647821426,0.999798595905304,-0.05781526118516922,-0.6634169816970825,-0.09629255533218384,0.9998065829277039,-0.05822271108627319,-0.663735032081604,-0.09649321436882019,0.9998136758804321,-0.0808350220322609,-0.6590127944946289,-0.0821601077914238,0.9997560381889343,-0.08051208406686783,-0.6601393222808838,-0.08284593373537064,0.9997294545173645,-0.08084246516227722,-0.6612676382064819,-0.08233664929866791,0.9997471570968628,0.01582508161664009,-0.6534720659255981,-0.04877244681119919,0.9998503923416138,-0.07661837339401245,-0.6462112665176392,-0.0025646481662988663,0.99962317943573,-0.02953675203025341,-0.6032008528709412,-0.0747755914926529,0.9997811913490295,-0.05896413326263428,-0.5983646512031555,-0.05878681316971779,0.9995970726013184,0.13536997139453888,-0.48914653062820435,-0.0009928190847858787,0.9995658993721008,-0.10058144479990005,-0.4609619975090027,0.05634930729866028,0.9978750944137573,0.2417294830083847,-0.36508387327194214,-0.09489472210407257,0.9687214493751526,-0.17771410942077637,-0.24913176894187927,-0.01856495440006256,0.5971210598945618,0.23432372510433197,-0.49252772331237793,-0.21261519193649292,0.8831229209899902,-0.23769910633563995,-0.3075631260871887,-0.21016182005405426,0.7701423764228821,0.223080113530159,-0.5148347020149231,-0.23683179914951324,0.7788320779800415,-0.23893150687217712,-0.3229004144668579,-0.23789507150650024,0.6923756003379822,0.22287343442440033,-0.542629599571228,-0.23436422646045685,0.7629526257514954,-0.2527378499507904,-0.34906473755836487,-0.23973654210567474,0.6853010654449463,0.2305423468351364,-0.5068157911300659,-0.2142157405614853,0.7306894659996033,-0.23574216663837433,-0.3183187246322632,-0.21703869104385376,0.6608741879463196,0.09064143896102905,0.0003185823152307421,-0.032590266317129135,0.9987263083457947,-0.09096769243478775,-0.0007421686314046383,0.03354277089238167,0.9982202649116516,0.11178772151470184,0.39427798986434937,-0.055847205221652985,0.982501745223999,-0.1167432963848114,0.38968998193740845,0.03990497812628746,0.9457866549491882,0.18709111213684082,0.756921112537384,-0.01752897910773754,0.9719533324241638,-0.13606961071491241,0.7766172289848328,0.09896853566169739,0.9544470310211182,0.19447213411331177,0.8027783632278442,-0.02177935279905796,0.7555119395256042,-0.14312219619750977,0.8252562880516052,0.09926708787679672,0.8432324528694153,0.1692381203174591,0.8547453284263611,-0.12299314141273499,0.9500815272331238,-0.22861133515834808,0.8652129173278809,0.013213371858000755,0.9312930703163147
dataset\idleform\197.jpg,0,-0.05824923887848854,-0.626088559627533,-0.09451809525489807,0.9998652935028076,-0.05090829357504845,-0.663273274898529,-0.09961141645908356,0.9998103380203247,-0.050520408898591995,-0.6636176705360413,-0.0990600660443306,0.9998193383216858,-0.0509316511452198,-0.663935124874115,-0.09916823357343674,0.9998247027397156,-0.07562502473592758,-0.659328043460846,-0.0853872150182724,0.9997699856758118,-0.07532642781734467,-0.6604511141777039,-0.08614213764667511,0.9997460842132568,-0.07557348161935806,-0.6615759134292603,-0.0855080857872963,0.9997610449790955,0.026714911684393883,-0.6537402868270874,-0.03952722251415253,0.999859631061554,-0.07762759923934937,-0.645473837852478,0.007779878098517656,0.9996420741081238,-0.022033479064702988,-0.6033657789230347,-0.07849586009979248,0.9997936487197876,-0.05416671186685562,-0.5985885858535767,-0.06262009590864182,0.9996177554130554,0.14846402406692505,-0.4865347445011139,0.004249257501214743,0.9995986819267273,-0.10538477450609207,-0.46042442321777344,0.07285536080598831,0.997998058795929,0.2551214396953583,-0.3587972819805145,-0.09734131395816803,0.9710254669189453,-0.17781846225261688,-0.2420523464679718,-0.007039685733616352,0.6123498678207397,0.25511279702186584,-0.494937539100647,-0.23855938017368317,0.8924819827079773,-0.24422422051429749,-0.30927664041519165,-0.2083013504743576,0.7864516973495483,0.24517057836055756,-0.5167221426963806,-0.26443836092948914,0.7945665121078491,-0.2468133270740509,-0.3243360221385956,-0.2356666624546051,0.7118695378303528,0.24648930132389069,-0.5447849035263062,-0.26129150390625,0.779754638671875,-0.2621248662471771,-0.3500397801399231,-0.23937956988811493,0.7052065134048462,0.2520558536052704,-0.5087146162986755,-0.23968151211738586,0.7487932443618774,-0.24293480813503265,-0.3199869692325592,-0.2159288376569748,0.6809974312782288,0.09428411722183228,0.0003151202981825918,-0.03294974938035011,0.9987971186637878,-0.09462527930736542,-0.0007402392220683396,0.033868443220853806,0.9983183145523071,0.11357223242521286,0.3941052258014679,-0.06449208408594131,0.9835199117660522,-0.1161155253648758,0.3891049921512604,0.03823277726769447,0.9491710662841797,0.18817393481731415,0.756342887878418,-0.03192843869328499,0.9733320474624634,-0.1245623230934143,0.775741696357727,0.09393059462308884,0.9570433497428894,0.19589537382125854,0.8025156259536743,-0.03661476820707321,0.7572100162506104,-0.12993139028549194,0.824435830116272,0.09340794384479523,0.8485960364341736,0.1687491536140442,0.8550231456756592,-0.1474105417728424,0.9522613883018494,-0.2218046635389328,0.8646064400672913,0.007119468878954649,0.9349410533905029
dataset\idleform\198.jpg,0,-0.060119204223155975,-0.6289675831794739,-0.11806468665599823,0.9998660087585449,-0.05249721556901932,-0.665878415107727,-0.11687272787094116,0.9998020529747009,-0.052102405577898026,-0.6662753820419312,-0.11636967957019806,0.9998135566711426,-0.05250446870923042,-0.6665847301483154,-0.11638225615024567,0.9998152256011963,-0.07665879279375076,-0.6617406606674194,-0.10323850065469742,0.9997636675834656,-0.0763549730181694,-0.6628268957138062,-0.10407698899507523,0.9997425079345703,-0.0765991359949112,-0.6639711856842041,-0.10331729799509048,0.9997571110725403,0.02562636137008667,-0.6543444991111755,-0.05133548378944397,0.9998466968536377,-0.07843149453401566,-0.6457529067993164,-0.004332694690674543,0.9996294975280762,-0.023942073807120323,-0.6053415536880493,-0.09755752235651016,0.9997830390930176,-0.05527116730809212,-0.6003615856170654,-0.08191833645105362,0.9996069669723511,0.1503039449453354,-0.4861210882663727,0.0021820487454533577,0.9995846152305603,-0.11252667754888535,-0.46053165197372437,0.05339875817298889,0.9980560541152954,0.2553044855594635,-0.3603816330432892,-0.10434792935848236,0.9715927839279175,-0.18773715198040009,-0.24265237152576447,-0.02589232474565506,0.6291947960853577,0.25160619616508484,-0.496715247631073,-0.25387313961982727,0.8945375680923462,-0.252427875995636,-0.3097744882106781,-0.22861544787883759,0.7996591329574585,0.2403375208377838,-0.5199970602989197,-0.27668121457099915,0.7957767844200134,-0.2555401921272278,-0.32523036003112793,-0.2560965120792389,0.7265411019325256,0.24253660440444946,-0.5493619441986084,-0.275994211435318,0.7808793783187866,-0.26956507563591003,-0.3503367602825165,-0.259889155626297,0.7200403213500977,0.24863587319850922,-0.5113508701324463,-0.2555044889450073,0.7492066621780396,-0.25098884105682373,-0.32035359740257263,-0.236425518989563,0.6956192255020142,0.09648539125919342,0.0004680279816966504,-0.03259901702404022,0.9988219141960144,-0.09685231000185013,-0.0009008720517158508,0.03349475935101509,0.9983788728713989,0.11578671634197235,0.3939319849014282,-0.06508191674947739,0.98431396484375,-0.12430956214666367,0.38863489031791687,0.036488961428403854,0.9524784088134766,0.1885821372270584,0.7558556199073792,-0.03173140063881874,0.9746391177177429,-0.12432751059532166,0.7751480340957642,0.10328922420740128,0.9594479203224182,0.1962607055902481,0.8020064830780029,-0.03639575093984604,0.7609466314315796,-0.12975601851940155,0.8238382935523987,0.10436876118183136,0.8529241681098938,0.1697588711977005,0.8552897572517395,-0.14719581604003906,0.9544612169265747,-0.22092902660369873,0.8650786280632019,0.017100222408771515,0.9384024143218994
